Lot Frontage,Lot Shape,Land Slope,Overall Qual,Overall Cond,Exter Qual,Exter Cond,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin Type 2,Heating QC,Electrical,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Functional,Fireplaces,Fireplace Qu,Garage Cars,Paved Drive,Pool QC,Mo Sold,Yr Sold,SalePrice,Misc Feature_Shed,Garage Type_2Types,Garage Type_Attchd,Garage Type_Basment,Garage Type_BuiltIn,Garage Type_Detchd,Mas Vnr Type_BrkFace,Mas Vnr Type_Stone,MS Zoning_C (all),MS Zoning_FV,MS Zoning_RL,MS Zoning_RM,Alley_Pave,Land Contour_Bnk,Land Contour_HLS,Land Contour_Low,Land Contour_Lvl,Lot Config_Corner,Lot Config_CulDSac,Lot Config_FR2,Lot Config_Inside,Neighborhood_Blmngtn,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Condition 1_Artery,Condition 1_Feedr,Condition 1_Norm,Condition 1_PosN,Condition 1_RRAe,Condition 1_RRAn,Condition 2_Norm,Bldg Type_1Fam,Bldg Type_2fmCon,Bldg Type_Duplex,Bldg Type_Twnhs,Bldg Type_TwnhsE,House Style_1.5Fin,House Style_1Story,House Style_2Story,House Style_SFoyer,House Style_SLvl,Roof Style_Gable,Roof Style_Hip,Roof Matl_CompShg,Foundation_BrkTil,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Heating_GasA,Heating_GasW,Sale Type_COD,Sale Type_New,Sale Type_WD ,MS SubClass_20,MS SubClass_30,MS SubClass_60,MS SubClass_120,MS SubClass_160,ExtAsbShng,ExtBrkFace,ExtCemntBd,ExtHdBoard,ExtMetalSd,ExtPlywood,ExtStucco,ExtVinylSd,ExtWd Sdng,ExtWdShing,Garage QualCond,Combined Sale Type_Con,Foundation_Other
81.0,0,0,5,5,0,0,0.0,0.0,0,0.0,0.0,4,0.0,0.0,0.0,2,0,4,1,2.0,7,1,0,0,1.0,1.0,0,11,2008,131500,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.0,0,0
70.0,0,0,5,5,0,0,0.0,0.0,0,1.0,0.0,4,1.0,1.0,0.0,1,0,3,1,2.0,5,1,0,0,1.0,1.0,0,2,2008,129500,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0
100.0,1,1,8,6,0,0,0.0,-0.25,0,0.5,0.0,2,1.0,0.0,0.0,1,1,4,1,2.0,9,1,2,4,2.0,1.0,0,6,2008,257076,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0,0,0
60.0,0,0,5,5,0,0,0.0,0.0,0,0.5,1.0,4,1.0,0.0,0.0,2,0,3,1,2.0,6,0,0,0,2.0,1.0,0,7,2009,117000,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0
60.0,0,1,7,6,0,-1,2.0,0.0,0,0.0,0.0,2,1.0,0.0,0.0,1,1,3,1,2.0,6,1,1,4,1.0,0.5,0,2,2008,149000,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
80.0,0,0,5,5,0,0,0.0,0.0,0,1.0,0.5,2,1.0,1.0,0.0,1,0,3,1,2.0,6,1,0,0,1.0,1.0,0,2,2010,128000,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0
36.0,0,0,7,5,1,0,2.0,0.0,0,0.0,0.0,4,1.0,0.0,0.0,2,1,2,1,3.0,6,1,0,0,2.0,1.0,0,10,2008,155000,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0
54.38290598290598,0,0,6,5,1,0,2.0,0.0,0,3.0,0.0,4,1.0,0.0,0.0,2,1,2,1,3.0,4,1,0,0,2.0,1.0,0,6,2006,166000,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.0,0,0
65.0,0,0,4,3,0,0,0.0,0.0,0,1.0,0.0,2,1.0,1.0,0.0,2,0,4,1,3.0,7,0,2,3,2.0,1.0,0,12,2009,135000,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
80.0,1,0,7,5,0,0,2.0,0.0,0,1.0,0.5,2,1.0,1.0,0.0,3,1,5,1,3.0,12,1,2,3,2.0,1.0,1,7,2006,250000,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0
21.0,0,0,4,7,0,0,0.0,0.0,0,3.0,0.0,4,1.0,0.0,0.0,1,1,3,1,2.0,5,1,0,0,0.0,1.0,0,3,2010,76000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.25,0,0
75.0,0,0,6,6,0,0,0.0,0.0,0,0.0,0.0,2,1.0,0.0,0.0,1,1,2,1,3.0,5,1,1,4,2.0,1.0,0,6,2006,155000,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0
80.0,0,0,6,7,0,0,0.0,0.0,0,2.0,0.0,2,1.0,0.0,0.0,1,1,4,1,2.0,7,1,0,0,1.0,1.0,0,3,2010,158000,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0
24.0,0,0,7,5,1,0,2.0,0.0,0,3.0,2.0,4,1.0,1.0,0.0,2,1,2,1,3.0,4,1,0,0,2.0,1.0,0,2,2010,149500,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.0,0,0
82.0,0,0,5,6,0,1,0.0,0.0,0,1.0,0.0,2,0.5,0.0,0.0,1,0,2,1,2.0,5,1,0,0,1.0,1.0,0,3,2006,121000,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0,0
68.0,0,0,6,7,0,0,0.0,0.0,0,1.0,2.0,2,0.0,0.0,1.0,1,0,3,1,2.0,6,1,0,0,1.0,1.0,0,6,2007,136000,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0
85.62564102564102,1,0,6,5,0,0,2.0,0.0,0,1.0,0.0,3,1.0,0.0,0.0,2,1,3,1,2.0,7,1,1,3,2.0,1.0,0,11,2008,173000,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0
92.0,1,0,8,7,1,0,2.0,0.0,0,3.0,0.0,4,1.0,0.0,0.0,2,1,4,1,3.0,9,1,1,4,3.0,1.0,0,4,2010,290000,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0
75.0,0,0,8,5,1,0,2.0,0.0,2,3.0,0.0,4,1.0,0.0,0.0,2,1,4,1,4.5,11,1,1,4,2.0,1.0,0,8,2007,303477,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0,0
86.1,1,1,7,7,1,1,2.0,0.0,3,2.0,0.0,3,1.0,1.0,0.0,1,1,1,1,2.0,4,1,2,3,2.0,1.0,0,4,2010,270000,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0
81.0,0,0,5,5,-1,-1,0.0,0.0,0,1.0,0.0,3,0.5,0.0,0.0,1,0,2,1,4.5,6,1,1,4,1.0,0.0,0,6,2008,122250,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.25,0,0
70.0,0,0,5,5,0,0,0.0,0.0,0,1.0,0.5,3,0.5,0.0,1.0,1,0,3,1,3.0,6,1,0,0,1.0,1.0,0,7,2009,153000,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0
70.0,0,0,5,5,0,0,2.0,0.0,0,2.0,0.0,4,1.0,0.0,0.0,1,0,3,1,2.0,6,1,0,0,0.0,1.0,0,12,2007,147000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.25,0,0
63.0,0,0,7,8,0,0,2.0,0.0,0,3.0,0.0,2,1.0,1.0,0.0,1,0,2,1,2.0,5,1,1,4,1.0,1.0,0,6,2007,148500,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0
32.0,0,0,7,5,1,0,2.0,0.0,0,0.0,0.0,4,1.0,0.0,0.0,2,0,3,1,3.0,7,-3,0,0,2.0,1.0,0,4,2006,130000,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0,0,0
94.0,1,1,9,5,2,0,4.0,0.0,3,0.0,0.0,4,1.0,0.0,0.0,2,1,3,1,4.5,7,1,1,4,3.0,1.0,0,6,2007,372000,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0,0
43.0,0,0,7,5,1,0,2.0,0.0,3,3.0,0.0,4,1.0,0.0,0.0,2,0,2,1,3.0,6,1,1,4,2.0,1.0,0,4,2006,213490,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0
44.0,1,0,7,5,1,0,2.0,0.0,3,3.0,0.0,4,1.0,1.0,0.0,1,0,1,1,3.0,5,1,2,3,2.0,1.0,0,1,2010,308030,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,1,0
85.07692307692307,1,0,7,5,1,0,4.0,0.0,1,3.0,0.0,4,1.0,1.0,0.0,3,0,3,1,3.0,7,1,0,0,3.0,1.0,0,9,2008,300000,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0,0
79.0,0,0,6,6,0,0,0.0,0.0,1,2.0,0.0,4,1.0,0.0,1.0,1,0,3,1,2.0,6,1,1,2,2.0,1.0,0,7,2006,159500,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0
24.0,0,0,7,5,1,0,2.0,0.0,0,0.0,0.0,4,1.0,0.0,0.0,2,0,3,1,3.0,7,-3,0,0,2.0,1.0,0,4,2006,137500,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0,0,0
73.0,0,0,7,5,1,0,2.0,0.0,2,0.0,0.0,4,1.0,0.0,0.0,2,0,3,1,3.0,7,1,0,0,3.0,1.0,0,4,2006,232000,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0
57.090625,1,0,6,6,1,1,0.0,0.0,0,0.0,0.0,2,1.0,0.0,0.0,1,0,1,1,2.0,4,1,0,0,2.0,0.0,0,7,2008,93850,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
67.17464788732394,0,0,5,5,0,0,0.0,0.0,0,0.0,0.0,1,0.0,0.0,0.0,1,0,2,1,1.0,5,-2,1,4,1.0,0.0,0,4,2006,105000,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0
60.0,1,0,4,6,0,0,0.0,0.0,0,0.0,0.0,1,1.0,0.0,0.0,1,0,1,1,1.0,4,1,0,0,1.0,1.0,0,5,2008,68500,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.0,0,0
80.0,0,0,5,5,0,0,0.0,0.0,0,1.0,0.0,2,0.5,0.0,0.0,2,0,5,2,2.0,12,1,0,0,2.0,1.0,0,1,2010,154300,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0,0
50.0,0,0,5,7,1,1,0.0,-1.0,0,0.0,0.0,4,1.0,0.0,0.0,2,0,3,1,2.0,6,1,0,0,0.0,0.0,0,9,2007,129850,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.25,0,0
35.0,0,0,5,7,0,0,0.0,0.0,0,1.0,0.0,4,1.0,0.0,0.0,1,0,3,1,2.0,6,1,0,0,2.0,1.0,0,6,2007,114000,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.25,0,0
63.0,1,0,9,5,2,0,4.0,0.0,0,3.0,0.0,4,1.0,1.0,0.0,2,0,1,1,4.5,9,1,1,4,3.0,1.0,0,7,2009,501837,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0
100.0,1,0,5,8,0,0,0.0,0.0,1,0.0,0.0,3,1.0,0.0,0.0,1,1,4,1,2.0,7,1,1,4,3.0,1.0,0,6,2008,153900,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0
60.0,0,0,4,7,0,1,0.0,0.0,0,2.0,0.0,3,1.0,0.0,0.0,1,0,3,1,2.0,5,1,0,0,2.0,1.0,0,7,2009,130000,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0
32.0,0,0,6,5,0,0,4.0,0.0,0,3.0,0.0,4,1.0,1.0,0.0,2,0,2,1,2.0,4,1,0,0,2.0,1.0,0,4,2008,160500,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0
48.0,0,0,9,5,2,0,4.0,1.0,0,3.0,0.0,4,1.0,1.0,0.0,2,0,2,1,3.0,6,1,1,4,2.0,1.0,0,6,2006,310090,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.0,0,0
67.0,0,0,7,5,1,0,2.0,0.0,0,3.0,0.0,4,1.0,1.0,0.0,2,0,2,1,3.0,5,1,0,0,2.0,1.0,0,8,2009,184900,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0
70.0,0,0,5,7,0,0,2.0,0.0,0,1.0,0.0,2,1.0,0.0,0.0,1,0,2,1,2.0,4,1,0,0,1.0,1.0,0,6,2007,132000,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0
80.0,0,0,5,5,0,0,2.0,0.0,1,2.0,1.0,2,1.0,0.0,1.0,2,0,3,1,2.0,6,1,1,2,2.0,1.0,0,8,2009,163000,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0
30.0,0,0,7,5,1,0,2.0,0.0,2,3.0,0.0,4,1.0,0.0,0.0,2,1,2,1,3.0,4,1,0,0,2.0,1.0,0,4,2010,155000,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.0,1,0
